,Unnamed: 0,a_ID,CEP,ano_ingresso,periodo_ingresso,status,ano_disciplina,periodo_disciplina,nota,disciplina_ID,status.disciplina,full-name
4194,4194,632,59628550,2016,1,ATIVO,2016,1,6.3,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4195,4195,633,59022530,2016,1,ATIVO,2016,1,5.1,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4196,4196,801,59570000,2016,1,CANCELADO,2016,1,0.6,2,Reprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4197,4197,801,59570000,2016,1,CANCELADO,2016,2,0.0,2,Reprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4198,4198,635,59700000,2016,1,ATIVO,2016,1,5.1,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4199,4199,802,59139410,2016,1,ATIVO,2016,1,2.3,2,Reprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4200,4200,802,59139410,2016,1,ATIVO,2016,2,3.6,2,Reprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4201,4201,636,59060215,2016,1,ATIVO,2016,1,5.3,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4202,4202,881,59020310,2016,1,ATIVO,2016,1,1.2,2,Reprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4203,4203,881,59020310,2016,1,ATIVO,2016,2,4.1,2,Reprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4204,4204,803,59056100,2016,1,CANCELADO,2016,1,0.0,2,Reprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4205,4205,805,59060710,2016,1,ATIVO,2016,1,0.1,2,Reprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4206,4206,805,59060710,2016,1,ATIVO,2016,2,5.7,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4207,4207,806,0,2016,1,ATIVO,2016,1,7.5,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4208,4208,638,59062000,2016,1,ATIVO,2016,1,5.9,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4209,4209,808,59158150,2016,2,ATIVO,2016,2,0.0,2,Reprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4210,4210,809,59215000,2016,1,ATIVO,2016,1,4.5,2,Reprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4211,4211,809,59215000,2016,1,ATIVO,2016,2,5.1,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4212,4212,810,59114205,2016,1,ATIVO,2016,1,1.8,2,Reprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4213,4213,810,59114205,2016,1,ATIVO,2016,2,2.7,2,Reprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4214,4214,639,59158150,2016,1,ATIVO,2016,1,5.6,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4215,4215,641,59145450,2016,1,CANCELADO,2016,1,5.2,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4216,4216,642,59147495,2016,1,ATIVO,2016,1,5.9,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4217,4217,811,59310000,2016,1,ATIVO,2016,1,2.0,2,Reprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4218,4218,811,59310000,2016,1,ATIVO,2016,2,2.0,2,Reprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4219,4219,812,59104250,2016,1,ATIVO,2016,1,1.8,2,Reprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4220,4220,812,59104250,2016,1,ATIVO,2016,2,2.0,2,Reprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4221,4221,813,59069280,2016,1,TRANCADO,2016,1,0.7,2,Reprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4222,4222,814,59700000,2016,1,ATIVO,2016,1,5.2,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4223,4223,643,59153025,2016,1,CANCELADO,2016,1,5.1,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4224,4224,815,59155530,2016,1,ATIVO,2016,1,2.5,2,Reprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4225,4225,815,59155530,2016,1,ATIVO,2016,2,5.2,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4226,4226,645,59360000,2016,1,ATIVO,2016,1,6.7,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4227,4227,646,59012570,2016,1,ATIVO,2016,1,5.1,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4228,4228,816,0,2016,2,ATIVO,2016,2,1.4,2,Reprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4229,4229,647,59290000,2016,1,ATIVO,2016,1,5.6,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4230,4230,817,59200000,2016,1,ATIVO,2016,1,3.1,2,Reprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4231,4231,817,59200000,2016,1,ATIVO,2016,2,6.7,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4232,4232,818,59114050,2016,1,CANCELADO,2016,1,2.0,2,Reprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4233,4233,818,59114050,2016,1,CANCELADO,2016,2,0.0,2,Reprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4234,4234,648,5021000,2016,1,ATIVO,2016,1,5.4,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4235,4235,820,59230000,2016,1,ATIVO,2016,1,2.9,2,Reprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4236,4236,820,59230000,2016,1,ATIVO,2016,2,6.4,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4237,4237,822,59088100,2016,1,TRANCADO,2016,1,1.3,2,Reprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4238,4238,882,59280000,2016,1,TRANCADO,2016,1,0.0,2,Reprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4239,4239,823,59146230,2016,1,ATIVO,2016,1,4.1,2,Reprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4240,4240,823,59146230,2016,1,ATIVO,2016,2,3.8,2,Reprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4241,4241,825,59146060,2016,1,CANCELADO,2016,1,2.2,2,Reprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4242,4242,825,59146060,2016,1,CANCELADO,2016,2,1.8,2,Reprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4243,4243,826,0,2016,1,CANCELADO,2016,1,0.0,2,Reprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4244,4244,827,76900244,2016,1,CANCELADO,2016,1,1.9,2,Reprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4245,4245,650,59149403,2016,1,ATIVO,2016,1,6.8,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4246,4246,828,59152820,2016,1,ATIVO,2016,1,2.8,2,Reprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4247,4247,828,59152820,2016,1,ATIVO,2016,2,5.4,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4248,4248,829,59060450,2016,1,CANCELADO,2016,1,2.4,2,Reprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4249,4249,652,35700416,2016,1,ATIVO,2016,1,5.9,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4250,4250,830,59151023,2016,1,ATIVO,2016,1,3.6,2,Reprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4251,4251,830,59151023,2016,1,ATIVO,2016,2,6.0,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4252,4252,653,59054375,2016,1,ATIVO,2016,1,5.0,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4253,4253,831,59570000,2016,1,ATIVO,2016,1,1.9,2,Reprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4254,4254,831,59570000,2016,1,ATIVO,2016,2,3.7,2,Reprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4255,4255,833,59104290,2016,1,ATIVO,2016,1,1.0,2,Reprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4256,4256,833,59104290,2016,1,ATIVO,2016,2,5.8,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4257,4257,654,59070370,2016,1,ATIVO,2016,1,5.6,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4258,4258,834,59162000,2016,1,ATIVO,2016,1,0.6,2,Reprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4259,4259,835,59020010,2016,1,CANCELADO,2016,1,0.0,2,Reprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4260,4260,655,59150600,2016,1,ATIVO,2016,1,5.7,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4261,4261,656,59730000,2016,1,ATIVO,2016,1,6.2,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4262,4262,657,59020030,2016,1,ATIVO,2016,1,6.1,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4263,4263,836,59123445,2016,1,ATIVO,2016,1,2.3,2,Reprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4264,4264,837,59106130,2016,1,ATIVO,2016,1,1.7,2,Reprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4265,4265,837,59106130,2016,1,ATIVO,2016,2,0.8,2,Reprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4266,4266,215,59132000,2016,1,TRANCADO,2016,1,5.1,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4267,4267,838,59575000,2016,1,ATIVO,2016,1,1.0,2,Reprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4268,4268,838,59575000,2016,1,ATIVO,2016,2,0.4,2,Reprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4269,4269,839,59114010,2016,1,CANCELADO,2016,1,0.0,2,Reprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4270,4270,660,59080115,2016,1,ATIVO,2016,1,7.3,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4271,4271,661,59152600,2016,1,ATIVO,2016,1,6.1,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4272,4272,841,59152480,2016,1,ATIVO,2016,1,2.6,2,Reprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4273,4273,841,59152480,2016,1,ATIVO,2016,2,5.0,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4274,4274,842,59067550,2016,1,ATIVO,2016,1,2.1,2,Reprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4275,4275,842,59067550,2016,1,ATIVO,2016,2,2.3,2,Reprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4276,4276,662,59136160,2016,1,ATIVO,2016,1,7.3,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4277,4277,843,59151540,2016,1,ATIVO,2016,1,4.6,2,Reprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4278,4278,843,59151540,2016,1,ATIVO,2016,2,8.1,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4279,4279,844,59141040,2016,1,CANCELADO,2016,1,2.3,2,Reprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4280,4280,844,59141040,2016,1,CANCELADO,2016,2,0.4,2,Reprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4281,4281,663,59074420,2016,1,ATIVO,2016,1,5.4,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4282,4282,664,59149150,2016,1,ATIVO,2016,1,6.6,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4283,4283,845,59114145,2016,1,ATIVO,2016,1,2.7,2,Reprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4284,4284,846,59150220,2016,1,CANCELADO,2016,1,0.0,2,Reprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4285,4285,666,59190000,2016,1,CANCELADO,2016,1,6.7,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4286,4286,847,59012090,2016,1,ATIVO,2016,1,0.3,2,Reprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4287,4287,848,59147410,2016,1,CANCELADO,2016,1,1.1,2,Reprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4288,4288,848,59147410,2016,1,CANCELADO,2016,2,0.2,2,Reprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4289,4289,849,59114240,2016,1,ATIVO,2016,1,3.3,2,Reprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4290,4290,850,0,2016,2,ATIVO,2016,2,2.4,2,Reprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4291,4291,852,59290000,2016,1,ATIVO,2016,1,3.0,2,Reprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4292,4292,668,59071080,2016,1,ATIVO,2016,1,5.1,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4293,4293,853,59129431,2016,1,ATIVO,2016,1,1.5,2,Reprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4294,4294,854,59082110,2016,1,CANCELADO,2016,1,1.8,2,Reprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4295,4295,854,59082110,2016,1,CANCELADO,2016,2,0.2,2,Reprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4296,4296,669,59151550,2016,1,ATIVO,2016,1,5.0,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4297,4297,670,18150000,2016,1,ATIVO,2016,1,5.5,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4298,4298,855,59142714,2016,1,TRANCADO,2016,1,0.5,2,Reprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4299,4299,857,59088310,2016,1,ATIVO,2016,1,3.1,2,Reprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4300,4300,857,59088310,2016,1,ATIVO,2016,2,2.8,2,Reprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4301,4301,858,59590000,2016,1,ATIVO,2016,1,3.8,2,Reprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4302,4302,858,59590000,2016,1,ATIVO,2016,2,5.3,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4303,4303,859,59068400,2016,1,CANCELADO,2016,1,0.0,2,Reprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4304,4304,860,22725150,2016,1,ATIVO,2016,1,3.2,2,Reprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4305,4305,860,22725150,2016,1,ATIVO,2016,2,5.6,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4306,4306,861,59056140,2016,1,ATIVO,2016,1,2.5,2,Reprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4307,4307,861,59056140,2016,1,ATIVO,2016,2,2.5,2,Reprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4308,4308,862,59152330,2016,1,CANCELADO,2016,1,1.7,2,Reprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4309,4309,672,59031120,2016,1,ATIVO,2016,1,5.6,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4310,4310,863,59064390,2016,1,TRANCADO,2016,1,4.2,2,Reprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4311,4311,864,0,2016,2,ATIVO,2016,2,1.7,2,Reprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4312,4312,865,59114151,2016,1,CANCELADO,2016,1,1.2,2,Reprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4313,4313,865,59114151,2016,1,CANCELADO,2016,2,0.1,2,Reprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4314,4314,866,59219000,2016,1,ATIVO,2016,1,0.5,2,Reprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4315,4315,866,59219000,2016,1,ATIVO,2016,2,2.4,2,Reprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4316,4316,869,59072480,2016,1,ATIVO,2016,1,1.0,2,Reprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4317,4317,869,59072480,2016,1,ATIVO,2016,2,1.5,2,Reprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4318,4318,871,59290000,2016,1,ATIVO,2016,1,0.0,2,Reprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4319,4319,871,59290000,2016,1,ATIVO,2016,2,0.1,2,Reprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4320,4320,883,59152902,2016,2,CANCELADO,2016,2,1.0,2,Reprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4321,4321,872,0,2016,2,ATIVO,2016,2,6.1,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4322,4322,673,59022020,2016,1,ATIVO,2016,1,7.7,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4323,4323,873,59182000,2016,1,ATIVO,2016,1,2.3,2,Reprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4324,4324,873,59182000,2016,1,ATIVO,2016,2,4.0,2,Reprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4325,4325,674,59086040,2016,1,ATIVO,2016,1,5.2,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
4326,4326,573,59067320,2016,1,ATIVO,2016,2,8.8,3,Aprovado,CÁLCULO DIFERENCIAL E INTEGRAL I
4327,4327,574,59025470,2016,1,ATIVO,2016,2,1.7,3,Reprovado,CÁLCULO DIFERENCIAL E INTEGRAL I
4328,4328,575,59054620,2016,1,ATIVO,2016,2,7.7,3,Aprovado,CÁLCULO DIFERENCIAL E INTEGRAL I
4329,4329,579,59518000,2016,1,ATIVO,2016,2,8.1,3,Aprovado,CÁLCULO DIFERENCIAL E INTEGRAL I
4330,4330,580,59112430,2016,1,ATIVO,2016,2,1.8,3,Reprovado,CÁLCULO DIFERENCIAL E INTEGRAL I
4331,4331,581,59152820,2016,1,ATIVO,2016,2,3.6,3,Reprovado,CÁLCULO DIFERENCIAL E INTEGRAL I
4332,4332,582,59290000,2016,1,ATIVO,2016,2,3.5,3,Reprovado,CÁLCULO DIFERENCIAL E INTEGRAL I
4333,4333,583,59584000,2016,1,ATIVO,2016,2,6.1,3,Aprovado,CÁLCULO DIFERENCIAL E INTEGRAL I
4334,4334,584,1507000,2016,1,ATIVO,2016,2,5.2,3,Aprovado,CÁLCULO DIFERENCIAL E INTEGRAL I
4335,4335,585,59146810,2016,1,ATIVO,2016,2,9.1,3,Aprovado,CÁLCULO DIFERENCIAL E INTEGRAL I
4336,4336,586,59440000,2016,1,ATIVO,2016,2,7.4,3,Aprovado,CÁLCULO DIFERENCIAL E INTEGRAL I
4337,4337,587,59700000,2016,1,ATIVO,2016,2,9.9,3,Aprovado,CÁLCULO DIFERENCIAL E INTEGRAL I
4338,4338,588,59012200,2016,1,ATIVO,2016,2,5.8,3,Aprovado,CÁLCULO DIFERENCIAL E INTEGRAL I
4339,4339,700,59152640,2016,1,ATIVO,2016,2,4.2,3,Reprovado,CÁLCULO DIFERENCIAL E INTEGRAL I
4340,4340,589,59088725,2016,1,ATIVO,2016,2,3.0,3,Reprovado,CÁLCULO DIFERENCIAL E INTEGRAL I
4341,4341,590,59094550,2016,1,ATIVO,2016,2,8.6,3,Aprovado,CÁLCULO DIFERENCIAL E INTEGRAL I
4342,4342,591,59550000,2016,1,ATIVO,2016,2,6.0,3,Aprovado,CÁLCULO DIFERENCIAL E INTEGRAL I
4343,4343,595,59570000,2016,1,ATIVO,2016,2,5.5,3,Aprovado,CÁLCULO DIFERENCIAL E INTEGRAL I
4344,4344,599,59185000,2016,1,ATIVO,2016,2,5.3,3,Aprovado,CÁLCULO DIFERENCIAL E INTEGRAL I
4345,4345,601,59700000,2016,1,ATIVO,2016,2,5.8,3,Aprovado,CÁLCULO DIFERENCIAL E INTEGRAL I
4346,4346,602,59700000,2016,1,ATIVO,2016,2,9.2,3,Aprovado,CÁLCULO DIFERENCIAL E INTEGRAL I
4347,4347,603,59330000,2016,1,ATIVO,2016,2,9.7,3,Aprovado,CÁLCULO DIFERENCIAL E INTEGRAL I
4348,4348,604,59149025,2016,1,ATIVO,2016,2,5.0,3,Aprovado,CÁLCULO DIFERENCIAL E INTEGRAL I
4349,4349,607,59064280,2016,1,ATIVO,2016,2,4.0,3,Reprovado,CÁLCULO DIFERENCIAL E INTEGRAL I
4350,4350,609,59280000,2016,1,ATIVO,2016,2,1.8,3,Reprovado,CÁLCULO DIFERENCIAL E INTEGRAL I
4351,4351,610,59612020,2016,1,ATIVO,2016,2,5.8,3,Aprovado,CÁLCULO DIFERENCIAL E INTEGRAL I
4352,4352,612,59022180,2016,1,ATIVO,2016,2,4.2,3,Reprovado,CÁLCULO DIFERENCIAL E INTEGRAL I
4353,4353,614,59064390,2016,1,ATIVO,2016,2,5.2,3,Aprovado,CÁLCULO DIFERENCIAL E INTEGRAL I
4354,4354,615,59550000,2016,1,ATIVO,2016,2,8.7,3,Aprovado,CÁLCULO DIFERENCIAL E INTEGRAL I
4355,4355,617,59400000,2016,1,ATIVO,2016,2,6.5,3,Aprovado,CÁLCULO DIFERENCIAL E INTEGRAL I
4356,4356,621,59360000,2016,1,ATIVO,2016,2,10.0,3,Aprovado,CÁLCULO DIFERENCIAL E INTEGRAL I
4357,4357,622,59290000,2016,1,ATIVO,2016,2,8.1,3,Aprovado,CÁLCULO DIFERENCIAL E INTEGRAL I
4358,4358,626,69055021,2016,1,ATIVO,2016,2,2.5,3,Reprovado,CÁLCULO DIFERENCIAL E INTEGRAL I
4359,4359,793,0,2016,1,ATIVO,2016,1,7.6,3,Aprovado,CÁLCULO DIFERENCIAL E INTEGRAL I
4360,4360,632,59628550,2016,1,ATIVO,2016,2,7.6,3,Aprovado,CÁLCULO DIFERENCIAL E INTEGRAL I
4361,4361,633,59022530,2016,1,ATIVO,2016,2,8.1,3,Aprovado,CÁLCULO DIFERENCIAL E INTEGRAL I
4362,4362,634,0,2016,1,ATIVO,2016,1,0.6,3,Reprovado,CÁLCULO DIFERENCIAL E INTEGRAL I
4363,4363,634,0,2016,1,ATIVO,2016,2,6.2,3,Aprovado,CÁLCULO DIFERENCIAL E INTEGRAL I
4364,4364,635,59700000,2016,1,ATIVO,2016,2,5.7,3,Aprovado,CÁLCULO DIFERENCIAL E INTEGRAL I
4365,4365,638,59062000,2016,1,ATIVO,2016,2,5.5,3,Aprovado,CÁLCULO DIFERENCIAL E INTEGRAL I
4366,4366,639,59158150,2016,1,ATIVO,2016,2,1.3,3,Reprovado,CÁLCULO DIFERENCIAL E INTEGRAL I
4367,4367,642,59147495,2016,1,ATIVO,2016,2,8.8,3,Aprovado,CÁLCULO DIFERENCIAL E INTEGRAL I
4368,4368,643,59153025,2016,1,CANCELADO,2016,2,6.5,3,Aprovado,CÁLCULO DIFERENCIAL E INTEGRAL I
4369,4369,645,59360000,2016,1,ATIVO,2016,2,9.5,3,Aprovado,CÁLCULO DIFERENCIAL E INTEGRAL I
4370,4370,647,59290000,2016,1,ATIVO,2016,2,6.3,3,Aprovado,CÁLCULO DIFERENCIAL E INTEGRAL I
4371,4371,650,59149403,2016,1,ATIVO,2016,2,5.7,3,Aprovado,CÁLCULO DIFERENCIAL E INTEGRAL I
4372,4372,652,35700416,2016,1,ATIVO,2016,2,8.0,3,Aprovado,CÁLCULO DIFERENCIAL E INTEGRAL I
4373,4373,654,59070370,2016,1,ATIVO,2016,2,7.5,3,Aprovado,CÁLCULO DIFERENCIAL E INTEGRAL I
4374,4374,655,59150600,2016,1,ATIVO,2016,2,7.3,3,Aprovado,CÁLCULO DIFERENCIAL E INTEGRAL I
4375,4375,656,59730000,2016,1,ATIVO,2016,2,7.4,3,Aprovado,CÁLCULO DIFERENCIAL E INTEGRAL I
4376,4376,657,59020030,2016,1,ATIVO,2016,2,5.7,3,Aprovado,CÁLCULO DIFERENCIAL E INTEGRAL I
4377,4377,660,59080115,2016,1,ATIVO,2016,2,7.4,3,Aprovado,CÁLCULO DIFERENCIAL E INTEGRAL I
4378,4378,661,59152600,2016,1,ATIVO,2016,2,4.4,3,Reprovado,CÁLCULO DIFERENCIAL E INTEGRAL I
4379,4379,843,59151540,2016,1,ATIVO,2016,2,7.9,3,Aprovado,CÁLCULO DIFERENCIAL E INTEGRAL I
4380,4380,663,59074420,2016,1,ATIVO,2016,2,4.1,3,Reprovado,CÁLCULO DIFERENCIAL E INTEGRAL I
4381,4381,664,59149150,2016,1,ATIVO,2016,2,9.5,3,Aprovado,CÁLCULO DIFERENCIAL E INTEGRAL I
4382,4382,666,59190000,2016,1,CANCELADO,2016,2,10.0,3,Aprovado,CÁLCULO DIFERENCIAL E INTEGRAL I
4383,4383,668,59071080,2016,1,ATIVO,2016,2,7.1,3,Aprovado,CÁLCULO DIFERENCIAL E INTEGRAL I
