,a_ID,CEP,ano_ingresso,periodo_ingresso,status,ano_disciplina,periodo_disciplina,nota,disciplina_ID,status.disciplina,enem-matematica,enem-nota,enem-redacao,enen-nota
297,177,59290000,2014,1,CANCELADO,2014,1,6,1,Aprovado,2012,0,800,629
298,24,59280000,2014,1,CANCELADO,2014,1,7.7,1,Aprovado,2140,0,520,610
299,26,59290000,2014,1,ATIVO,2014,1,6.7,1,Aprovado,2005,0,780,617
300,27,59040240,2014,1,ATIVO,2014,1,7.1,1,Aprovado,2343,0,780,733
301,28,59149356,2014,1,CANCELADO,2014,1,3.5,1,Reprovado,1422,0,600,552
302,28,59149356,2014,1,CANCELADO,2015,1,7.1,1,Aprovado,1422,0,600,552
303,29,59063280,2014,1,CANCELADO,2014,1,0,1,Reprovado,2175,0,680,649
304,30,59094300,2014,1,ATIVO,2014,1,6.4,1,Aprovado,2229,0,560,658
305,31,59020400,2014,1,ATIVO,2014,1,8.3,1,Aprovado,2106,0,600,630
306,178,59140200,2014,1,CANCELADO,2014,1,8.7,1,Aprovado,1963,0,820,660
307,32,59106114,2014,1,CANCELADO,2014,1,5.2,1,Aprovado,1931,0,640,617
308,33,59122495,2014,1,ATIVO,2014,1,7.6,1,Aprovado,2145,0,720,669
309,34,51011480,2014,1,ATIVO,2014,1,6.3,1,Aprovado,1872,0,720,620
310,35,59068310,2014,1,CANCELADO,2014,1,5.7,1,Aprovado,2068,0,560,630
311,179,59066380,2014,1,CANCELADO,2014,1,5.6,1,Aprovado,2146,0,480,609
312,37,59037250,2014,1,ATIVO,2014,1,6,1,Aprovado,1843,0,680,609
313,38,59124090,2014,1,ATIVO,2014,1,7.4,1,Aprovado,1936,0,660,617
314,39,59090310,2014,1,ATIVO,2014,1,7.3,1,Aprovado,1997,0,720,611
315,40,0,2014,1,CANCELADO,2014,1,1.5,1,Reprovado,0,0,0,
316,180,59141180,2014,1,CANCELADO,2014,1,6.6,1,Aprovado,1972,0,860,705
317,41,59151250,2014,1,ATIVO,2014,1,8.1,1,Aprovado,2236,0,840,708
318,42,59347000,2014,1,ATIVO,2014,1,7,1,Aprovado,612,0,520,542
319,43,59145580,2014,1,CANCELADO,2014,1,8.3,1,Aprovado,2039,0,680,630
320,44,59151903,2014,1,CANCELADO,2014,1,7.8,1,Aprovado,2041,0,760,656
321,45,59650000,2014,1,ATIVO,2014,1,7,1,Aprovado,2232,0,760,687
322,181,59010130,2014,1,TRANCADO,2014,1,7.1,1,Aprovado,1963,0,720,633
323,46,59094390,2014,1,CANCELADO,2014,1,3.1,1,Reprovado,2026,0,680,636
324,46,59094390,2014,1,CANCELADO,2015,1,3.5,1,Reprovado,2026,0,680,636
325,46,59094390,2014,1,CANCELADO,2015,2,0,1,Reprovado,2026,0,680,636
326,47,59088310,2014,1,ATIVO,2014,1,7,1,Aprovado,1955,0,900,658
327,48,59150160,2014,1,ATIVO,2014,1,5.4,1,Aprovado,2203,0,460,619
328,49,59074120,2014,1,CANCELADO,2014,1,6,1,Aprovado,2011,0,580,617
329,50,59073143,2014,1,CANCELADO,2014,1,6.3,1,Aprovado,1858,0,540,606
330,182,59153155,2014,1,FORMANDO,2014,1,8.5,1,Aprovado,2552,0,760,761
331,183,59110270,2014,1,CANCELADO,2014,1,0,1,Reprovado,1809,0,840,654
332,51,59460000,2014,1,CANCELADO,2014,1,7.4,1,Aprovado,2408,0,720,682
333,184,59022020,2014,1,CANCELADO,2014,1,2.7,1,Reprovado,2469,0,800,750
334,52,59120520,2014,1,CANCELADO,2014,1,4.6,1,Reprovado,2039,0,680,613
335,52,59120520,2014,1,CANCELADO,2014,2,0,1,Reprovado,2039,0,680,613
336,53,59068570,2014,1,CANCELADO,2014,1,7.1,1,Aprovado,2017,0,760,645
337,54,59037390,2014,1,ATIVO,2014,1,3.7,1,Reprovado,1745,0,680,602
338,54,59037390,2014,1,ATIVO,2016,2,7.8,1,Aprovado,1745,0,680,602
339,55,59082070,2014,1,ATIVO,2014,1,8.2,1,Aprovado,2262,0,560,652
340,185,59146130,2014,1,CANCELADO,2014,1,0.5,1,Reprovado,2048,0,720,633
341,186,59129330,2014,1,CANCELADO,2014,1,0,1,Reprovado,2043,0,700,605
342,187,59149326,2014,1,CANCELADO,2014,1,5,1,Aprovado,2032,0,740,643
343,57,59149300,2014,1,ATIVO,2014,1,8.2,1,Aprovado,2101,0,680,653
344,58,59073140,2014,1,CONCLUIDO,2014,1,7.4,1,Aprovado,2255,0,960,744
345,59,59150300,2014,1,CANCELADO,2014,1,8,1,Aprovado,1962,0,600,642
346,61,59151400,2014,1,ATIVO,2014,1,7.5,1,Aprovado,2223,0,600,668
347,62,59090500,2014,1,ATIVO,2014,1,6.6,1,Aprovado,2349,0,780,730
348,63,59115555,2014,1,ATIVO,2014,1,8.7,1,Aprovado,2255,0,1000,757
349,64,59141300,2014,1,ATIVO,2014,1,6.8,1,Aprovado,1954,0,640,622
350,65,59014020,2014,1,CANCELADO,2014,1,7.4,1,Aprovado,2173,0,720,684
351,67,59132694,2014,1,CANCELADO,2014,1,5,1,Aprovado,2104,0,440,611
352,68,85980000,2014,1,CANCELADO,2014,1,5.6,1,Aprovado,2331,0,640,660
353,188,59151400,2014,1,ATIVO,2014,1,8.1,1,Aprovado,2567,0,460,699
354,69,53240210,2014,1,ATIVO,2014,1,6.6,1,Aprovado,2129,0,720,656
355,189,59151250,2014,1,CANCELADO,2014,1,5,1,Aprovado,1983,0,920,661
356,190,59149313,2014,1,CANCELADO,2014,1,5.2,1,Aprovado,2065,0,660,652
357,70,59022500,2014,1,ATIVO,2014,1,8,1,Aprovado,2424,0,720,698
358,71,59062530,2014,1,ATIVO,2014,1,6,1,Aprovado,675,0,660,594
359,72,59054220,2014,1,ATIVO,2014,1,7.7,1,Aprovado,2319,0,620,708
360,74,6321200,2014,1,ATIVO,2014,1,8.9,1,Aprovado,2115,0,600,644
361,75,59062570,2014,1,TRANCADO,2014,1,7.2,1,Aprovado,2293,0,640,672
362,76,59075100,2014,1,TRANCADO,2014,1,7.4,1,Aprovado,2213,0,960,718
363,77,0,2014,1,ATIVO,2014,1,6.4,1,Aprovado,0,0,0,
364,78,59460000,2014,1,CANCELADO,2014,1,7.2,1,Aprovado,1882,0,680,579
365,79,59590000,2014,1,FORMANDO,2014,1,7.9,1,Aprovado,2114,0,620,616
366,191,59550000,2014,1,CANCELADO,2014,1,6.2,1,Aprovado,1998,0,760,655
367,81,59149390,2014,1,CANCELADO,2014,1,5.5,1,Aprovado,2108,0,640,650
368,82,59080370,2014,1,CANCELADO,2014,1,5.4,1,Aprovado,1954,0,500,599
369,192,59025360,2014,1,CANCELADO,2014,1,3.7,1,Reprovado,2115,0,940,682
370,83,59148323,2014,1,ATIVO,2014,1,6.7,1,Aprovado,2101,0,560,639
371,84,59149150,2014,1,CANCELADO,2014,1,6.5,1,Aprovado,1930,0,720,630
372,193,59025400,2014,1,CANCELADO,2014,1,3.1,1,Reprovado,2112,0,780,698
373,194,59078410,2014,1,FORMANDO,2014,1,8.2,1,Aprovado,2566,0,600,721
374,85,59068720,2014,1,CANCELADO,2014,1,7.9,1,Aprovado,2244,0,740,687
375,86,59145810,2014,1,ATIVO,2014,1,7.7,1,Aprovado,2165,0,760,668
376,87,59082210,2014,1,ATIVO,2014,1,5.1,1,Aprovado,2043,0,560,616
377,88,59082100,2014,1,CANCELADO,2014,1,3.4,1,Reprovado,1972,0,600,636
378,88,59082100,2014,1,CANCELADO,2014,2,8.6,1,Aprovado,1972,0,600,636
379,89,59151610,2014,1,TRANCADO,2014,1,7.6,1,Aprovado,2065,0,780,653
380,195,59570000,2014,1,CANCELADO,2014,1,1.4,1,Reprovado,2035,0,760,610
381,90,59215970,2014,1,ATIVO,2014,1,6.5,1,Aprovado,2206,0,520,646
382,91,59200000,2014,1,ATIVO,2014,1,7.6,1,Aprovado,1915,0,560,572
383,92,59900000,2014,1,ATIVO,2014,1,8.2,1,Aprovado,2216,0,700,679
384,93,59108245,2014,1,ATIVO,2014,1,6.8,1,Aprovado,1932,0,800,637
385,94,59080115,2014,1,CANCELADO,2014,1,5.3,1,Aprovado,2049,0,580,613
386,95,59132310,2014,1,ATIVO,2014,1,6.7,1,Aprovado,1800,0,800,647
387,97,0,2014,1,CANCELADO,2014,1,4.2,1,Reprovado,0,0,0,
388,98,59124000,2014,1,ATIVO,2014,1,7.3,1,Aprovado,2135,0,600,641
389,101,58401718,2014,1,ATIVO,2014,1,5.7,1,Aprovado,612,0,500,556
390,102,59215000,2014,1,ATIVO,2014,1,6.2,1,Aprovado,2026,0,640,651
391,196,59155775,2014,1,ATIVO,2014,1,8.1,1,Aprovado,2007,0,880,622
392,103,59152600,2014,1,ATIVO,2014,1,7.1,1,Aprovado,1927,0,760,644
393,105,59470000,2014,1,CANCELADO,2014,1,5.6,1,Aprovado,1835,0,820,613
394,197,59086005,2014,1,ATIVO,2014,1,6.6,1,Aprovado,2319,0,900,745
395,106,0,2014,1,CANCELADO,2014,1,6.7,1,Aprovado,0,0,0,
396,107,59012570,2014,1,TRANCADO,2014,1,1.3,1,Reprovado,2152,0,680,641
397,107,59012570,2014,1,TRANCADO,2015,1,0,1,Reprovado,2152,0,680,641
398,198,0,2014,1,ATIVO,2014,1,0.5,1,Reprovado,0,0,0,
399,108,59020030,2014,1,ATIVO,2014,1,6.2,1,Aprovado,2265,0,640,653
400,109,59114660,2014,1,CANCELADO,2014,1,7.4,1,Aprovado,2120,0,520,619
401,110,59075190,2014,1,ATIVO,2014,1,6.1,1,Aprovado,2304,0,620,692
402,111,59056180,2014,1,ATIVO,2014,1,6.6,1,Aprovado,2240,0,840,688
403,112,59152070,2014,1,ATIVO,2014,1,6.5,1,Aprovado,2276,0,540,654
404,199,59152600,2014,1,FORMADO,2014,1,6.6,1,Aprovado,2778,0,840,847
405,200,59161050,2014,1,FORMANDO,2014,1,7.5,1,Aprovado,2439,0,900,774
406,201,59280000,2014,1,ATIVO,2014,1,6.9,1,Aprovado,2487,0,680,724
407,113,59090430,2014,1,CANCELADO,2014,1,7.1,1,Aprovado,2071,0,840,655
408,202,59380000,2014,1,CANCELADO,2014,1,0,1,Reprovado,1960,0,780,664
409,115,59400000,2014,1,ATIVO,2014,1,5.8,1,Aprovado,2064,0,820,642
410,203,59129350,2014,1,CANCELADO,2014,1,7.6,1,Aprovado,1889,0,760,629
411,204,63900000,2014,1,ATIVO,2014,1,6.6,1,Aprovado,2060,0,680,653
412,205,59120638,2014,1,CANCELADO,2014,1,5.7,1,Aprovado,2064,0,600,638
413,118,59075710,2014,1,CANCELADO,2014,1,5.7,1,Aprovado,2126,0,740,678
414,119,59075010,2014,1,CANCELADO,2014,1,7.6,1,Aprovado,1688,0,800,612
415,120,59065030,2014,1,ATIVO,2014,1,6.6,1,Aprovado,2110,0,660,651
416,121,59162000,2014,1,ATIVO,2014,1,6.5,1,Aprovado,2171,0,660,643
417,206,59290000,2014,1,CANCELADO,2014,1,5.7,1,Aprovado,2165,0,760,679
418,122,59082370,2014,1,CANCELADO,2014,1,7.7,1,Aprovado,803,0,520,622
419,207,59460000,2014,1,CANCELADO,2014,1,7.9,1,Aprovado,2272,0,720,675
420,208,59360000,2014,1,ATIVO,2014,1,5.3,1,Aprovado,2223,0,760,674
421,123,59030180,2014,1,ATIVO,2014,1,7.9,1,Aprovado,2396,0,860,740
422,124,59070620,2014,1,CANCELADO,2014,1,6.4,1,Aprovado,2014,0,700,643
423,125,59140840,2014,1,ATIVO,2014,1,6.6,1,Aprovado,2139,0,660,658
424,126,59064720,2014,1,CANCELADO,2014,1,3,1,Reprovado,1766,0,840,652
425,126,59064720,2014,1,CANCELADO,2014,2,1.1,1,Reprovado,1766,0,840,652
426,127,59280000,2014,1,TRANCADO,2014,1,7,1,Aprovado,2038,0,640,647
427,128,59290000,2014,1,ATIVO,2014,1,7.4,1,Aprovado,1983,0,520,612
428,129,59123700,2014,1,ATIVO,2014,1,7.7,1,Aprovado,671,0,560,549
429,130,59110400,2014,1,ATIVO,2014,1,5.3,1,Aprovado,2149,0,600,655
430,131,59310000,2014,1,ATIVO,2014,1,8,1,Aprovado,2074,0,640,635
431,209,59152600,2014,1,CANCELADO,2014,1,0,1,Reprovado,2020,0,740,637
432,132,59064230,2014,1,ATIVO,2014,1,7.7,1,Aprovado,1946,0,720,625
433,210,59380000,2014,1,ATIVO,2014,1,7.5,1,Aprovado,2246,0,680,689
434,211,59066020,2014,1,FORMADO,2014,1,5.1,1,Aprovado,2443,0,600,663
435,133,5163000,2014,1,ATIVO,2014,1,7.8,1,Aprovado,2125,0,740,667
436,135,59074420,2014,1,CANCELADO,2014,1,5,1,Aprovado,537,0,580,581
437,212,59290000,2014,1,CANCELADO,2014,1,3.3,1,Reprovado,2181,0,580,621
438,213,59082480,2014,1,CANCELADO,2014,1,0,1,Reprovado,2353,0,660,678
439,136,59650000,2014,1,ATIVO,2014,1,7.5,1,Aprovado,2135,0,600,639
440,137,59122080,2014,1,ATIVO,2014,1,5.1,1,Aprovado,2180,0,440,604
441,214,59400000,2014,1,CANCELADO,2014,1,0,1,Reprovado,2433,0,560,657
442,138,76963600,2014,1,CANCELADO,2014,1,4.4,1,Reprovado,1849,0,720,631
443,139,59090486,2014,1,ATIVO,2014,1,7.3,1,Aprovado,2077,0,660,623
444,140,59080040,2014,1,TRANCADO,2014,1,7,1,Aprovado,2016,0,720,637
445,142,59138490,2014,1,CANCELADO,2014,1,5.2,1,Aprovado,504,0,600,546
446,215,59132000,2014,1,CANCELADO,2014,1,4.8,1,Reprovado,2119,0,800,667
447,216,59140750,2014,1,CANCELADO,2014,1,0,1,Reprovado,625,0,760,683
448,143,59012060,2014,1,CANCELADO,2014,1,5.5,1,Aprovado,1789,0,800,637
449,217,59092280,2014,1,CANCELADO,2014,1,6.5,1,Aprovado,2052,0,800,654
450,144,59070340,2014,1,FORMANDO,2014,1,6.2,1,Aprovado,2265,0,620,657
451,145,59148783,2014,1,ATIVO,2014,1,5.6,1,Aprovado,2163,0,600,650
452,146,59150666,2014,1,ATIVO,2014,1,6.1,1,Aprovado,1985,0,720,647
453,218,59380000,2014,1,ATIVO,2014,1,6.5,1,Aprovado,1850,0,760,635
454,147,59500000,2014,1,ATIVO,2014,1,7.1,1,Aprovado,2199,0,580,653
455,149,59108000,2014,1,CANCELADO,2014,1,6.3,1,Aprovado,2019,0,760,647
456,150,59120638,2014,1,ATIVO,2014,1,7.9,1,Aprovado,2109,0,960,720
457,219,0,2014,1,TRANCADO,2014,1,5.1,1,Aprovado,0,0,0,
458,152,59150220,2014,1,ATIVO,2014,1,8.1,1,Aprovado,2065,0,620,660
459,220,0,2014,1,ATIVO,2014,1,8.2,1,Aprovado,0,0,0,
460,153,59064320,2014,1,ATIVO,2014,1,6.4,1,Aprovado,2209,0,720,636
461,154,59086360,2014,1,ATIVO,2014,1,8.4,1,Aprovado,2085,0,940,717
462,155,59343000,2014,1,ATIVO,2014,1,5.9,1,Aprovado,1905,0,720,632
463,221,59275000,2014,1,CANCELADO,2014,1,0,1,Reprovado,2094,0,500,621
464,156,59374000,2014,1,ATIVO,2014,1,5.5,1,Aprovado,784,0,780,714
465,157,59056140,2014,1,ATIVO,2014,1,6.7,1,Aprovado,2068,0,580,628
466,158,59153150,2014,1,ATIVO,2014,1,5.7,1,Aprovado,638,0,460,530
467,222,0,2014,1,CANCELADO,2014,1,3.6,1,Reprovado,0,0,0,
468,222,0,2014,1,CANCELADO,2016,2,0,1,Reprovado,0,0,0,
469,159,46400000,2014,1,CANCELADO,2014,1,7.2,1,Aprovado,2154,0,800,677
470,160,59122390,2014,1,ATIVO,2014,1,8.1,1,Aprovado,2243,0,680,650
471,161,59082190,2014,1,CANCELADO,2014,1,6.5,1,Aprovado,1993,0,800,640
472,162,59030470,2014,1,ATIVO,2014,1,7.8,1,Aprovado,2428,0,680,704
473,163,59072610,2014,1,TRANCADO,2014,1,6.4,1,Aprovado,1860,0,740,603
474,223,59607250,2014,1,CANCELADO,2014,1,5.4,1,Aprovado,2323,0,800,719
475,164,59050110,2014,1,CANCELADO,2014,1,5.1,1,Aprovado,1908,0,800,637
476,165,59106114,2014,1,ATIVO,2014,1,7.4,1,Aprovado,2091,0,700,647
477,224,0,2014,2,CONCLUIDO,2015,2,7.7,1,Aprovado,0,0,0,
478,166,59114253,2014,1,ATIVO,2014,1,8.7,1,Aprovado,1826,0,760,637
479,167,59200000,2014,1,CANCELADO,2014,1,6.6,1,Aprovado,2015,0,580,622
480,168,59280000,2014,1,CANCELADO,2014,1,5.7,1,Aprovado,2226,0,520,651
481,225,59124400,2014,1,CANCELADO,2014,1,7.4,1,Aprovado,1937,0,600,620
482,169,59347000,2014,1,CANCELADO,2014,1,8.5,1,Aprovado,1729,0,700,603
483,0,59015430,2014,1,CANCELADO,2014,1,5.3,2,Aprovado,2172,0,640,618
484,1,59073120,2014,1,CANCELADO,2014,1,5.1,2,Aprovado,1955,0,660,615
485,2,59072580,2014,1,ATIVO,2014,1,6.7,2,Aprovado,1959,0,560,600
486,3,59088150,2014,1,ATIVO,2014,1,8.4,2,Aprovado,2235,0,760,673
487,4,59064245,2014,1,CANCELADO,2014,1,6.7,2,Aprovado,2132,0,700,642
488,5,59112430,2014,1,ATIVO,2014,1,8.7,2,Aprovado,1991,0,520,581
489,170,59151400,2014,1,CANCELADO,2014,1,1.2,2,Reprovado,2025,0,680,624
490,170,59151400,2014,1,CANCELADO,2015,1,7.2,2,Aprovado,2025,0,680,624
491,171,59056520,2014,1,CANCELADO,2014,1,7.6,2,Aprovado,2247,0,820,705
492,6,59152780,2014,1,CANCELADO,2014,1,6.8,2,Aprovado,2179,0,640,660
493,7,59020330,2014,1,ATIVO,2014,1,0.8,2,Reprovado,1923,0,720,647
494,7,59020330,2014,1,ATIVO,2014,2,6.5,2,Aprovado,1923,0,720,647
495,173,0,2014,1,CANCELADO,2014,1,0,2,Reprovado,0,0,0,
496,174,59088500,2014,1,CANCELADO,2014,1,3.6,2,Reprovado,2185,0,620,677
497,9,59145510,2014,1,CANCELADO,2014,1,7.6,2,Aprovado,2002,0,700,663
498,175,59056100,2014,1,CANCELADO,2014,1,7.3,2,Aprovado,2260,0,540,652
499,10,59075260,2014,1,CANCELADO,2014,1,7.5,2,Aprovado,2268,0,760,698
500,226,59149313,2014,1,CANCELADO,2014,1,0.9,2,Reprovado,2022,0,800,679
501,11,59086620,2014,1,CANCELADO,2014,1,3,2,Reprovado,2036,0,720,621
502,12,59547000,2014,1,ATIVO,2014,1,5.8,2,Aprovado,2261,0,520,634
503,13,59082180,2014,1,CANCELADO,2014,1,5.7,2,Aprovado,1946,0,820,667
504,14,59150500,2014,1,ATIVO,2014,1,6.4,2,Aprovado,2070,0,680,630
505,15,59151800,2014,1,ATIVO,2014,1,8.1,2,Aprovado,1971,0,740,662
506,16,59810000,2014,1,ATIVO,2014,1,7.5,2,Aprovado,2029,0,640,613
507,17,59115190,2014,1,TRANCADO,2014,1,1.3,2,Reprovado,2002,0,580,634
508,17,59115190,2014,1,TRANCADO,2014,2,5.1,2,Aprovado,2002,0,580,634
509,18,59050350,2014,1,CANCELADO,2014,1,8.3,2,Aprovado,2075,0,740,662
510,19,59086300,2014,1,CANCELADO,2014,1,6,2,Aprovado,2492,0,540,695
511,176,59151380,2014,1,CANCELADO,2014,1,0,2,Reprovado,1660,0,960,659
512,20,59090620,2014,1,ATIVO,2014,1,6,2,Aprovado,2079,0,640,616
513,21,59324000,2014,1,ATIVO,2014,1,9,2,Aprovado,2119,0,800,689
514,22,59054550,2014,1,CANCELADO,2014,1,6.3,2,Aprovado,2176,0,600,662
515,23,59070750,2014,2,ATIVO,2014,2,6.5,2,Aprovado,622,0,520,553
516,177,59290000,2014,1,CANCELADO,2014,1,5.1,2,Aprovado,2012,0,800,629
517,24,59280000,2014,1,CANCELADO,2014,1,8.4,2,Aprovado,2140,0,520,610
518,26,59290000,2014,1,ATIVO,2014,1,5.1,2,Aprovado,2005,0,780,617
519,27,59040240,2014,1,ATIVO,2014,1,9.1,2,Aprovado,2343,0,780,733
520,28,59149356,2014,1,CANCELADO,2014,1,1.4,2,Reprovado,1422,0,600,552
521,28,59149356,2014,1,CANCELADO,2014,2,0,2,Reprovado,1422,0,600,552
522,29,59063280,2014,1,CANCELADO,2014,1,6.7,2,Aprovado,2175,0,680,649
523,30,59094300,2014,1,ATIVO,2014,1,6.2,2,Aprovado,2229,0,560,658
524,178,59140200,2014,1,CANCELADO,2014,1,9.7,2,Aprovado,1963,0,820,660
525,32,59106114,2014,1,CANCELADO,2014,1,2.6,2,Reprovado,1931,0,640,617
526,32,59106114,2014,1,CANCELADO,2014,2,4.2,2,Reprovado,1931,0,640,617
527,32,59106114,2014,1,CANCELADO,2015,2,4,2,Reprovado,1931,0,640,617
528,32,59106114,2014,1,CANCELADO,2016,1,0.9,2,Reprovado,1931,0,640,617
529,33,59122495,2014,1,ATIVO,2014,1,9.5,2,Aprovado,2145,0,720,669
530,34,51011480,2014,1,ATIVO,2014,1,7.8,2,Aprovado,1872,0,720,620
531,35,59068310,2014,1,CANCELADO,2014,1,5.7,2,Aprovado,2068,0,560,630
532,179,59066380,2014,1,CANCELADO,2014,1,2,2,Reprovado,2146,0,480,609
533,179,59066380,2014,1,CANCELADO,2014,2,0.7,2,Reprovado,2146,0,480,609
534,179,59066380,2014,1,CANCELADO,2015,2,1.3,2,Reprovado,2146,0,480,609
535,37,59037250,2014,1,ATIVO,2014,1,5.3,2,Aprovado,1843,0,680,609
536,38,59124090,2014,1,ATIVO,2014,1,7.3,2,Aprovado,1936,0,660,617
537,39,59090310,2014,1,ATIVO,2014,1,7.4,2,Aprovado,1997,0,720,611
538,41,59151250,2014,1,ATIVO,2014,1,6.7,2,Aprovado,2236,0,840,708
539,42,59347000,2014,1,ATIVO,2014,1,8.3,2,Aprovado,612,0,520,542
540,43,59145580,2014,1,CANCELADO,2014,1,6.8,2,Aprovado,2039,0,680,630
541,45,59650000,2014,1,ATIVO,2014,1,8.9,2,Aprovado,2232,0,760,687
542,181,59010130,2014,1,TRANCADO,2016,1,1.5,2,Reprovado,1963,0,720,633
543,46,59094390,2014,1,CANCELADO,2014,1,5.5,2,Aprovado,2026,0,680,636
544,48,59150160,2014,1,ATIVO,2014,1,8.2,2,Aprovado,2203,0,460,619
545,49,59074120,2014,1,CANCELADO,2014,1,5.7,2,Aprovado,2011,0,580,617
546,50,59073143,2014,1,CANCELADO,2014,1,5.1,2,Aprovado,1858,0,540,606
547,227,59090200,2014,1,CANCELADO,2014,1,2.3,2,Reprovado,2143,0,680,670
548,183,59110270,2014,1,CANCELADO,2014,1,0.6,2,Reprovado,1809,0,840,654
549,52,59120520,2014,1,CANCELADO,2014,1,5.8,2,Aprovado,2039,0,680,613
550,53,59068570,2014,1,CANCELADO,2014,1,0.7,2,Reprovado,2017,0,760,645
551,53,59068570,2014,1,CANCELADO,2014,2,7.8,2,Aprovado,2017,0,760,645
552,54,59037390,2014,1,ATIVO,2014,1,0,2,Reprovado,1745,0,680,602
553,54,59037390,2014,1,ATIVO,2014,2,6.8,2,Aprovado,1745,0,680,602
554,55,59082070,2014,1,ATIVO,2014,1,7.3,2,Aprovado,2262,0,560,652
555,56,59114020,2014,1,CANCELADO,2014,1,5.7,2,Aprovado,2099,0,740,631
556,185,59146130,2014,1,CANCELADO,2014,1,0,2,Reprovado,2048,0,720,633
557,186,59129330,2014,1,CANCELADO,2014,1,0,2,Reprovado,2043,0,700,605
558,187,59149326,2014,1,CANCELADO,2014,1,5.2,2,Aprovado,2032,0,740,643
559,57,59149300,2014,1,ATIVO,2014,1,8.3,2,Aprovado,2101,0,680,653
560,59,59150300,2014,1,CANCELADO,2014,1,6.6,2,Aprovado,1962,0,600,642
561,61,59151400,2014,1,ATIVO,2014,1,8.7,2,Aprovado,2223,0,600,668
562,63,59115555,2014,1,ATIVO,2014,1,9.4,2,Aprovado,2255,0,1000,757
563,64,59141300,2014,1,ATIVO,2014,1,5.8,2,Aprovado,1954,0,640,622
564,65,59014020,2014,1,CANCELADO,2014,1,7.8,2,Aprovado,2173,0,720,684
565,67,59132694,2014,1,CANCELADO,2014,1,6,2,Aprovado,2104,0,440,611
566,69,53240210,2014,1,ATIVO,2014,1,6.5,2,Aprovado,2129,0,720,656
567,69,53240210,2014,1,ATIVO,2015,2,6.8,2,Aprovado,2129,0,720,656
568,72,59054220,2014,1,ATIVO,2014,1,9,2,Aprovado,2319,0,620,708
569,74,6321200,2014,1,ATIVO,2014,1,7.3,2,Aprovado,2115,0,600,644
570,75,59062570,2014,1,TRANCADO,2014,1,6.1,2,Aprovado,2293,0,640,672
571,76,59075100,2014,1,TRANCADO,2014,1,5.5,2,Aprovado,2213,0,960,718
572,228,59064902,2014,1,ATIVO,2014,1,6.8,2,Aprovado,2104,0,600,653
573,78,59460000,2014,1,CANCELADO,2014,1,1.1,2,Reprovado,1882,0,680,579
574,79,59590000,2014,1,FORMANDO,2014,1,10,2,Aprovado,2114,0,620,616
575,191,59550000,2014,1,CANCELADO,2014,1,2.7,2,Reprovado,1998,0,760,655
576,191,59550000,2014,1,CANCELADO,2015,1,0,2,Reprovado,1998,0,760,655
577,80,59290000,2014,1,ATIVO,2014,1,6.1,2,Aprovado,695,0,800,698
578,81,59149390,2014,1,CANCELADO,2014,1,6.3,2,Aprovado,2108,0,640,650
579,82,59080370,2014,1,CANCELADO,2014,1,5.4,2,Aprovado,1954,0,500,599
580,83,59148323,2014,1,ATIVO,2014,1,7.1,2,Aprovado,2101,0,560,639
581,84,59149150,2014,1,CANCELADO,2014,1,5.3,2,Aprovado,1930,0,720,630
582,193,59025400,2014,1,CANCELADO,2014,1,0,2,Reprovado,2112,0,780,698
583,85,59068720,2014,1,CANCELADO,2014,1,8.8,2,Aprovado,2244,0,740,687
584,86,59145810,2014,1,ATIVO,2014,1,7.1,2,Aprovado,2165,0,760,668
585,88,59082100,2014,1,CANCELADO,2014,1,3.7,2,Reprovado,1972,0,600,636
586,88,59082100,2014,1,CANCELADO,2015,2,5.1,2,Aprovado,1972,0,600,636
587,90,59215970,2014,1,ATIVO,2014,1,6.9,2,Aprovado,2206,0,520,646
588,91,59200000,2014,1,ATIVO,2014,1,1.6,2,Reprovado,1915,0,560,572
589,91,59200000,2014,1,ATIVO,2014,2,5.4,2,Aprovado,1915,0,560,572
590,92,59900000,2014,1,ATIVO,2014,1,9,2,Aprovado,2216,0,700,679
591,93,59108245,2014,1,ATIVO,2014,1,6.5,2,Aprovado,1932,0,800,637
592,94,59080115,2014,1,CANCELADO,2014,2,9,2,Aprovado,2049,0,580,613
593,95,59132310,2014,1,ATIVO,2014,1,5.8,2,Aprovado,1800,0,800,647
594,96,59122510,2014,1,CANCELADO,2014,1,6.6,2,Aprovado,2162,0,560,650
595,98,59124000,2014,1,ATIVO,2014,1,8,2,Aprovado,2135,0,600,641
596,99,59190000,2014,1,CANCELADO,2014,1,8.6,2,Aprovado,2069,0,640,627
597,100,59110610,2014,1,TRANCADO,2014,1,5.6,2,Aprovado,2174,0,640,645
598,101,58401718,2014,1,ATIVO,2014,1,3.4,2,Reprovado,612,0,500,556
599,101,58401718,2014,1,ATIVO,2014,2,6,2,Aprovado,612,0,500,556
600,102,59215000,2014,1,ATIVO,2014,1,5.4,2,Aprovado,2026,0,640,651
601,103,59152600,2014,1,ATIVO,2014,1,6.9,2,Aprovado,1927,0,760,644
602,105,59470000,2014,1,CANCELADO,2014,1,2.7,2,Reprovado,1835,0,820,613
603,106,0,2014,1,CANCELADO,2014,1,7.5,2,Aprovado,0,0,0,
604,107,59012570,2014,1,TRANCADO,2014,1,1.9,2,Reprovado,2152,0,680,641
